ticker,recommendationMean,numberOfAnalystOpinions,beta,trailingEps,forwardEps,forwardPE,priceToBook,priceToFcf,enterpriseToRevenue,enterpriseToEbitda,ebitdaMargins,profitMargins,revenueGrowth,payoutRatio,debtToEquity,returnOnAssets,returnOnEquity,quickRatio,currentRatio,zacks_rank
ACVA,1.8,12.0,-0.17626372011627142,-0.0603809860409469,0.048024671152084156,3.4351842869495943,-2.6319479970332913,3.0753470158397187,2.6743055278477783,-2.664669486613754,-1.950506329127604,-1.8541226245895897,0.502251192454929,-0.49445532949634724,1.3606518456007188,-1.8441526388780782,-1.2626783121032383,0.06084906974192215,-0.13753856054354197,3.0
ADAG,2.0,5.0,-0.9626999611748633,-1.2282501354089281,-2.6572012991940115,-0.03708823171039117,0.721867082036944,-0.1259365927247955,-0.42553582798586875,0.1810807975235916,0.48674955684133275,0.39810787811463644,-0.5416155883958255,-0.08938089966624851,0.015864166957866306,-0.8611743611743278,-0.363818315223817,-0.9146979443199863,-0.9715450167703918,3.0
ADAP,2.5,7.0,1.59523918140372,-0.6417564200225393,-1.376734566458858,-0.018919647635293923,0.5309739470952927,-0.09360680711908718,-0.34853156693525367,0.16408192238132205,-1.3401010201438315,-0.9732895632099595,-0.3499512950306957,-0.08938089966624851,0.2167791468763101,-0.08972072447431169,-0.3838750527844535,-0.7786617042015419,-0.8088521928947446,4.0
ADBE,2.1,28.0,0.38527307873911776,0.3068820510614383,0.22162346149951054,-0.13662820912282309,-0.5611325532525974,-0.2757152483955648,0.21741877530207496,0.2874397569140202,1.0916129532980687,1.2760607128840464,-0.111908890620799,-0.24097197280684504,0.5893417409285682,1.6001789339121117,0.9454020552019697,-0.5465586197416574,-0.533345235813781,3.0
ADC,1.6,13.0,-0.3045976803142389,-0.38722492171495704,0.44535790408512477,0.12722954574142756,0.5702771100034254,0.1682656764019053,2.37770245308898,1.488825266133857,1.8500134368071661,0.744443034512228,1.687611489151415,-0.298366089829081,0.9295604766567941,-0.26093865227318186,-0.6128195127349019,-0.5189049444135012,-0.5948973861807023,3.0
ADEA,1.7,3.0,-0.42625985643092035,0.42933743406124925,1.2732365456703019,0.4426784175425892,0.31908194810163215,-0.006976478485566113,-0.16515678479830795,-0.048977624503556784,1.8255947023527506,-1.2567674445511525,-0.7250214812774075,0.5550613365809381,-1.9390243337067905,0.7935985343047942,0.6179973234872905,-0.03358159631093086,-0.10292481266853996,3.0
ADI,2.0,25.0,-0.5597731383622561,0.23371547928691325,0.22705189214470292,0.092692825017107,0.37968840719805047,-0.025326861223365443,0.27069788757510876,-0.08807543621454081,1.31800900511038,0.8054344821688254,0.8640583008772688,1.3857044585160934,0.4646487265555647,0.026172897074824758,-0.11096229421641948,-0.6233179419798044,-0.6606038906171716,3.0
ADM,2.2,14.0,0.10778473468006432,0.2631422645855259,0.41271050565725875,0.2102210929695043,-0.6457654603110892,0.30308940562198755,0.16136984243584368,0.37062971035309566,-0.0565336520597807,-0.307840334920921,-0.3716038926662964,-0.2782892216075116,0.18474701130016918,-0.006572251037906803,0.22801903007858587,-0.6215655955817412,-0.3983525721211246,3.0
ADMA,1.7,4.0,-0.21244887942775942,0.3171070532594121,0.9927768471155255,-1.6066681894137251,-0.9448930430928054,0.20890961687267154,-0.2840976781695376,-2.895887557166494,0.43381637669050793,0.19169511513295934,0.16216118597960336,-0.08938089966624851,-1.0706696766383939,0.9070572027377015,0.3256005029742454,-0.9719409166470542,-0.15919829316053274,3.0
ADNT,2.8,7.0,1.9349282954300318,0.27861896121403384,0.4408908946727916,0.17048395932509994,0.39550322951246,-0.10205570370261156,-0.293606439596436,-0.3711894902467975,-0.5674908064421392,-0.4392731811948723,0.28966892382840076,-0.5671686981490008,-0.6093040066266175,0.12638520512278706,0.12324226035543491,-0.3552198113508753,-0.4974463371260738,3.0
ADP,3.0,17.0,-0.7383948332828788,-0.4277008813193133,-1.0910245534475858,-1.5830620461520901,-2.2938827864367193,-0.09435023321824824,1.2632473252533218,0.09972970076128132,1.012498468234047,0.9703336292194081,0.8394604644374977,-0.09302782734992994,-0.563344810835825,-0.22180436534425865,1.1129637792102525,-1.3642322083716174,-0.936057279910011,3.0
ADPT,2.1,8.0,0.27845716907322293,0.11883069103459754,0.4695923612685026,0.18652698429905923,0.28816417403960803,0.007506101915944045,-0.3013405498110673,0.05663527516703457,-0.6196119380126925,-0.6754837111642878,-0.23205054674615228,-0.08938089966624851,-0.3721914429149274,0.15243035854802334,0.11569717445489673,-0.444183160015928,-0.4597777548538643,3.0
ADSE,3.0,3.0,-1.8169877949056654,-0.0019154360435158992,-0.314475961859851,1.0810711904410402,-0.3789533377721808,0.8822883734576795,1.0783498732411079,-0.7959846053664887,-3.145712023796992,-0.6773334070135236,0.10998243667983264,-0.5188793081484477,0.9305245565113176,-1.083194867047287,-0.3665674130982173,-0.36900613524360004,-0.3172240792477848,3.0
ADSK,2.1,22.0,0.5289885315314018,0.3001760862060633,0.2762910727736094,0.15878559211966237,-3.2232748485075664,-0.05883054356180658,0.14838892013321284,0.28996775011692155,0.6901173644957925,0.7960599206520421,-0.17593456397579063,-0.2811475652849852,-3.373490369901171,1.0871223029252872,2.673886373094899,-0.7549742441150777,-0.8044730804031257,3.0
ADUS,1.3,6.0,-0.46627338541017643,0.1991414793563666,0.19561200113195648,-0.0863039959738795,0.4900599175886664,-0.0646597648127012,-0.21351235536669086,0.293986704822041,0.15882434289340278,0.4769134930961573,-0.04319647580922708,-0.42918878233455654,0.7777852040549962,0.30839432668092526,0.07035921279824855,-0.10296691051523499,-0.16771488386613267,3.0
ADV,3.0,3.0,0.1534443077079284,-3.6882061379910276,1.5648927607252656,-0.05510535921292254,0.5405063151441412,0.21884903013170448,-0.6875403911930469,0.2491495797081686,-0.07531019569124867,-1.6771234969258912,0.2320890078874065,-0.47049555616953037,-0.889162457335018,0.1466136492814546,-1.930968877488359,-0.05783508281470113,-0.04268341603035982,2.0
AEE,2.2,12.0,-0.48485635424872986,0.07974390508874114,-0.2783822692890569,-0.5676765942749811,-0.041481645222785996,-0.1835427386473648,0.1810517343620112,-0.1398772368711353,0.6712552045858797,0.3190608817491362,0.23693631570746992,-0.4573657354285737,0.010016936616343192,0.2818150562387368,0.449955637597573,-0.29208593613606304,-0.342763895687991,3.0
AEIS,2.4,7.0,-0.06396121237102917,0.49132707021538563,0.4840100126242733,-0.731590848716877,-0.0998619471910091,-1.392913042027686,-0.3479503421335016,0.8231994521184751,0.5052165655406086,0.4912234364001032,-0.47801341642471834,0.322204744403002,0.46707609464493516,0.6032431457047626,0.5856448547810138,-0.054914025246318096,0.043229019245418096,3.0
AEL,3.0,6.0,-0.7347083318957384,0.30372952336531195,0.10292626802082601,0.30508138528654744,0.4438381982289295,0.33530276726554326,0.08244384887943675,-0.8219182224762628,-0.7359518724130093,-0.9639044250336292,2.633419982089479,0.6695992340862792,0.7167183709451419,-1.0345560781153569,-1.2661230222102946,-0.3032708642938646,-0.42642754361662993,3.0
AEM,1.7,17.0,-0.3975768235914527,0.997702750348442,-0.33161602623087966,-0.16464591044875898,0.28741367781481,-0.4951261310319406,-0.10549560027186011,-0.3574860771867533,0.21833377993099146,1.6562989457171622,-0.30370790921182544,-0.2027410389836519,0.8183445858428232,-0.08936275298214726,1.0859912370942442,-0.9369602473496237,-0.3491492636620899,3.0
AEO,2.9,13.0,-0.25964384402255214,-0.2340094409458645,0.10734243044039281,0.16493724647560593,0.2398126450130167,-0.26524649437597503,-0.14819376916832439,0.03990488610901751,0.21030727398811064,-0.3214180902429279,0.5113362045222605,1.571520548439856,0.4956208518268612,-0.005019352433526211,-0.31751909042614285,0.1028151285847779,-0.31473626345604067,2.0
AEP,2.5,15.0,-0.4598474683301104,-0.029812430674713505,-0.11605412552646024,0.28465138298169484,0.13081124871260724,-0.19458708781430334,0.03173993367827837,-0.07563350833857603,0.25315354838808063,-0.21178973106817156,-0.2865045825918779,0.36320912798178784,-0.7778665645047494,-0.010792637627374252,-0.11076169834989509,-0.3442242851488312,-0.3597672156527061,3.0
AER,1.6,8.0,0.7186617248237925,0.9449630683999216,1.8836702889196497,1.25139752806738,1.261515546466784,1.2269959949520217,1.2008627140141663,0.950171287900512,0.3678443216956963,0.6956166698865857,0.30404829879085504,-1.0745872447068736,-0.45291121721049415,-0.7563097222762556,-0.7999832337082982,-0.2829993746118235,-0.2574942507093907,3.0
AEVA,2.0,5.0,-0.6459490391830435,-2.5228850306170325,-3.022154222605986,1.2096480498992224,0.6742666379630272,0.2056935994698433,-0.9143278152387055,-1.3629827282375186,-1.1710232123866118,-0.5449355470416094,-3.0081003628333924,-0.5671686981490008,1.2790399498282357,-2.4281637885631406,-1.839969354201283,3.964226089096844,3.8879012085794438,3.0
AEYE,2.0,2.0,-0.21660953023178053,0.02112134513397676,-1.0305532943919373,0.7456149444945175,0.058577964676630234,-0.07340041917996179,-0.33806544547722206,-0.20138047507819065,-0.3987027727749446,-0.19277661067518903,-0.26364812903994667,-0.2811475652849852,0.6318612864907374,-1.5411747495883863,-1.3049186975696994,-0.6900991611586565,-0.764259721754165,3.0
AFG,2.5,3.0,0.19134560704203873,0.48030509405846517,0.345013256323759,0.3886067813747114,0.12902467405559973,-0.8356269637643678,-0.13009817366920998,-0.3383437675311588,0.4656084262223253,0.41260818854829723,-0.39441778402445243,-0.1688614828762807,0.05424180956143238,0.27102868851712353,0.6674150557928276,0.18522399020463523,0.8422691765686848,4.0
AFIB,2.3,2.0,-0.4512990915198675,-0.06510050830118923,-4.888184130035921,0.1799983486152607,0.8472913947524677,0.23301189686781745,-0.818867034191654,0.030965610664707023,0.3969732795389449,-3.2001383741122393,0.46849849156974355,-0.2500296150641701,-0.41424596838881794,-1.9123273028468715,-0.7798765327804583,-0.23071758144589966,-0.16160970869684294,3.0
AFL,2.7,14.0,-0.8347366282235533,0.6898923766385608,-1.4688640697988415,-1.6533070549230693,0.1773747693650661,0.3499024932902021,0.48149722002676176,-0.3913924747722613,1.3461464608292824,1.894806783982113,-0.3515831530186347,-0.6043085122915907,0.46030077791764334,0.9830729425417629,1.1960904102060756,-0.15230460881130536,-0.38666944018018184,2.0
AFMD,1.9,9.0,1.7589749167911413,-1.1763735583548887,-2.4942462334718063,-0.037210436048125066,0.6913807389487893,-0.09717060342331028,-0.3576435538695756,0.16955988359046384,0.48674955684133275,0.39810787811463644,-0.7411399316465913,-0.08938089966624851,0.30090887845972686,-1.1040346193599335,-0.5475558471268341,-0.4432852310382484,-0.4479333597090713,3.0
AFRM,3.2,19.0,3.3018875033844397,-0.023878771570689586,-1.0680985951656543,0.32990759596181,0.5078568863499227,0.5790966794229601,-0.16622439057473462,-0.008642280127437148,-1.7124674578318515,-1.8813454460102417,-0.176250162793845,-0.24097197280684504,-1.15413355275859,-0.6845120411078476,-0.28397526729332473,5.4889075624088735,6.462336153266123,3.0
AFYA,2.2,6.0,0.5894451664677108,0.42403727686416137,0.5128472643667075,0.3219257355903282,0.8231397707921202,0.04007638932195541,0.0051228443798232255,-0.565620135035223,1.6330779119035832,0.6218611750592001,0.20921093256716108,-0.242535625036333,-0.1702709797647692,0.46269441638662734,0.34131791714921567,-0.6684918913204606,-0.8016386781023274,1.0
AGCO,2.1,14.0,-0.2858962664856706,0.29537096877743296,0.28413279714937384,0.0558046507091583,-0.114267469778959,-0.2210796985875799,-0.29354707684427356,-0.05606673060828049,0.4519389732057416,0.3977849093951393,0.6610739865255187,-0.34774673178157905,0.3609450360589225,0.6242059054115311,0.5845344402046115,-0.9583834229792646,-0.9040119327433837,3.0
AGI,2.2,5.0,0.15584098123139462,0.04941532272584732,-0.3001415072996296,-0.14463159287597854,0.05433377811447259,-0.8324231186964524,0.03816378304408415,-0.2310216194052104,0.29672438738677387,0.4897160749501754,0.8651223667939453,-0.2732392093716246,1.4168815592167021,0.0997791696210275,0.07458663588531757,-0.38535640612034544,0.004938254534360597,3.0
AGIO,2.1,6.0,-0.008219510318521396,0.21561677305377536,0.4036451080293236,0.1477463858706373,0.486986527148704,-0.037792464951657966,0.2137503832016547,0.10185916120304354,0.48674955684133275,0.39810787811463644,-0.18307638976641882,-0.08938089966624851,0.4137429810567542,-0.17449945619035356,0.5319113070168304,1.366266141230365,1.4916422150392001,3.0
AGL,1.7,14.0,-0.21973320769166713,-0.004313905098151217,-0.07562454783630025,-2.754998295081398,-2.663001675688188,0.2782370212035248,0.09114645086241924,-3.108448780019282,-1.1374070570942865,-0.5713891596994181,3.0669497824551275,-0.42918878233455654,0.9599319204323633,-1.036298222097117,-0.8868492875921594,-0.013682681923947275,-0.24448489802175996,3.0
AGO,1.8,4.0,0.3235220224582112,0.20166881798804123,0.13961950725682598,-0.4240819407211848,0.5580769219908864,1.0863582157029064,0.7454130760936226,0.46290089649272,0.2725433764731218,0.40988832799242564,2.518313066062679,-0.2459489149265639,0.19325275276793383,-0.21073115798064188,0.061886760913127406,0.36032808017573004,-0.46214798724068534,5.0
AGR,3.2,6.0,-0.5142733270383845,0.034975579196279034,-0.14553409390870467,0.12515435210590903,0.8459348093462468,-0.20894864064278787,-0.541814079127796,0.10577502778593094,-0.9957133824717043,-0.6114416175747378,-0.6594562226301631,1.3053177840308146,2.047674379204006,-1.0590123122599886,-1.3646306308886362,-0.2756720114468582,-0.3747701450333371,4.0
AGRO,2.6,6.0,0.6074472129966135,0.1955741981048303,0.5085811291161708,0.44979824260411,0.5471943269303406,0.21400799789254585,0.6092861337075782,0.3150590901097107,1.3964243799036475,-0.22154262225901478,1.1017155055701213,0.21842877217703763,-1.5083978423679791,-0.022758782923672376,-0.40198325216137687,-0.5918646950641571,-0.29336656355613405,2.0
AGTI,2.6,6.0,-0.1353107897497514,0.34005681637339386,0.6664540681901052,-0.06864350087751374,0.58056298181375,-0.13785312340674738,-0.24690276148302356,-0.22124265882338903,0.7249845241863603,0.03044737829253162,-0.31701335307537143,-0.27683188708614603,-2.1112125382605518,0.5624857473460573,0.5089638112069093,-0.7387470606801124,-0.6573638429056949,4.0
AGYS,1.6,5.0,-0.4681886801169507,0.28081278111055336,0.0462680396585712,-0.37860406400225444,-0.6609460983403104,-0.25022481495255233,0.12948797341932347,1.0147432523298707,0.31664501319476407,0.563134290203194,-0.009278790353894194,-0.2811475652849852,0.5181845177129183,0.6569510112078212,0.5658603267170741,-0.20719097323656463,-0.2362408386243336,3.0
AHCO,1.9,10.0,-0.34850671190384525,0.18787739974979828,0.4550348468128942,0.005826238299161491,0.7587087242717664,-0.9142295830325766,-0.6352190490921907,0.13833521556723707,0.7270803585061706,0.5882901767743146,-0.37233077213762533,-0.2500296150641701,-0.6647484784884982,0.712742056791976,0.6648755334072775,-0.946826228074215,-1.1422299724249891,3.0
AHH,1.7,6.0,-0.952437333926431,1.0338333387774392,-0.26879976036528036,0.10497874933947472,-1.6721118764785026,0.9331866965389038,-1.32309749390311,1.3406346080833256,-1.7053633642360242,-1.092012771685658,2.187254865079038,-0.08153348199936897,-1.2307339471693945,-1.6087957677945428,1.0487057507477673,0.17623447390830183,0.2858071827688525,3.0
AI,3.1,10.0,0.35011632397390824,0.15733851835643847,-0.08715901056960122,-3.4883757039675176,0.27724330388777163,0.11201699239586722,0.36714987746989575,-0.22362208371442593,-2.7544081862625664,-1.9112557983042966,-0.3232933532835728,-0.2811475652849852,0.7334936646520923,-1.324747398645122,-0.2444590964382265,1.8820608180290235,1.7359621420725206,3.0
AIG,2.2,14.0,0.5399712540080607,1.161592100111331,-0.08376277340342597,0.21218995804631413,0.7462905356698126,1.598040045431974,-0.3328421750695512,-0.9191851888804797,1.1419065626006741,-0.5013214859769312,-0.1748657401089042,-0.12143300031596617,-0.2713894416333505,-0.8101248640977893,-0.9126127515403591,-0.8894539758595164,-0.8532275744046511,3.0
AIN,2.5,5.0,0.707106781186548,0.7071067811865476,0.7071067811865475,0.7071067811865475,-0.7071067811865476,0.7071067811865475,0.7071067811865475,-0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865475,0.7071067811865476,-0.707106781186547,0.7071067811865475,0.7071067811865475,0.7071067811865476,0.7071067811865478,3.0
AIR,2.0,1.0,1.3729595758256057,0.41873122560829046,0.42161609545102113,0.30039434914408647,0.5290714464058207,-2.264814343710696,-0.24152881226323988,-0.2376087693244507,0.09315357343595673,0.27169520008152404,-0.17762973109801816,-0.6388109403098312,0.7871225290834782,0.47294586871966565,0.19244586333058156,-0.3906241989135689,0.4202244627259014,2.0
AIRC,2.2,8.0,0.24458382618035787,2.463231206809278,-0.8517072966136733,-2.7562652329857062,0.04948007659540662,-3.332317670987812,0.1322575938507869,-0.7714364242833096,0.8078945414606419,1.0203687651777054,1.191739020670228,-0.6143236401196471,-1.2051054009766489,-0.8082548357392059,1.2973302017748287,-0.3763425915539377,-0.5838452510513938,3.0
AIRG,2.2,4.0,-0.5920316160452156,-0.053736582993465135,-0.5061083355388597,-1.2338020618415961,0.2937332589911852,0.13089140091676454,-0.9598445081903932,-0.598775893092868,-0.16213905435983444,-0.11687091453080277,-1.06130555884921,-0.4279829302322979,0.9319286193822519,-1.1820510941130957,-0.8652996669907005,-0.023914326456895087,-0.1501692844879456,3.0
AIRI,2.0,1.0,-0.461375650094427,-0.5778677077855342,0.5579389783837471,0.41965835991908046,0.9506840246527641,0.26427282425730547,-0.25438777347456465,-0.07840037883433484,-0.15086421472064857,-0.09086815575328773,-0.3301261275370305,-0.6388109403098312,-2.1685521965701766,-0.23568608541298233,-0.4658688341215587,-1.1191027152335056,-0.5908243205371753,3.0
AIT,1.7,3.0,-0.20149053064663863,-0.3001768372734147,-0.2267471857318092,0.29685210756102065,0.33439090132424526,0.3006946977597945,-0.19237104393009416,-0.16285526367909728,0.02366335988780532,0.3113411873509713,0.42958463429544824,-0.19924002102015612,0.8007159248036447,0.12122580152972057,-0.10796622858541649,0.9764103327900362,0.513012865936455,2.0
AIZ,1.7,5.0,-0.9859564459044007,0.1858942280349952,0.23437724474264526,-0.3025919080406591,0.11211137764636432,0.5057433676765637,-0.7783520745145612,0.4581438241191324,-0.17114512092649461,-0.028474488248032306,-0.46614372780392715,0.33670387870031043,-0.04422714532686441,-0.2083678460586593,0.16048199140002573,-1.111506148495015,-1.2849107975172507,1.0
AJG,1.9,14.0,-0.6474007524901142,0.5628095319925494,0.4111031819201558,-0.7509120639395971,-0.5605346588629372,-0.37326745068472966,1.2264635012542646,0.5467875255104887,0.7480812236771694,0.6598984973235885,0.14066408713519027,1.2348518314206423,0.2802020481112044,0.2714779228778777,0.4794362731424426,-0.5532550161077594,-0.4266203378089802,3.0
